zipcode,city,state,location_type,tax_returns_filed,population,total_wages,event_timestamp,created_timestamp
38337,GADSDEN,TN,PRIMARY,617,1139,17603973,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28746,LAKE LURE,NC,PRIMARY,1071,1864,23427879,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
83334,HANSEN,ID,PRIMARY,781,1501,20265526,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12561,NEW PALTZ,NY,PRIMARY,6999,11547,302822801,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39202,JACKSON,MS,PRIMARY,3284,5162,103618280,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
23663,HAMPTON,VA,PRIMARY,6269,10559,173186203,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77531,CLUTE,TX,PRIMARY,6417,11888,239538094,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
6382,UNCASVILLE,CT,PRIMARY,5357,8952,204331395,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
94064,REDWOOD CITY,CA,PRIMARY,775,1200,35609802,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
25301,CHARLESTON,WV,PRIMARY,1341,1800,34568020,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77639,ORANGEFIELD,TX,PRIMARY,327,583,11019630,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21220,MIDDLE RIVER,MD,PRIMARY,18828,31809,727543155,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75146,LANCASTER,TX,PRIMARY,8347,14595,287543216,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
80480,WALDEN,CO,PRIMARY,578,985,14818961,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
24073,CHRISTIANSBURG,VA,PRIMARY,13101,23032,479491366,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
94519,CONCORD,CA,PRIMARY,8562,14804,379103572,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75103,CANTON,TX,PRIMARY,5479,10257,179207421,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60827,RIVERDALE,IL,PRIMARY,11337,19042,279694388,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28905,MARBLE,NC,PRIMARY,1260,2318,29569881,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92115,SAN DIEGO,CA,PRIMARY,22503,36221,751378269,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68957,LAWRENCE,NE,PRIMARY,308,573,6934357,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
18101,ALLENTOWN,PA,PRIMARY,1347,2150,20693943,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30066,MARIETTA,GA,PRIMARY,25212,46080,1357866092,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31410,SAVANNAH,GA,PRIMARY,11344,19812,566547068,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
97391,TOLEDO,OR,PRIMARY,2247,4019,69303687,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
87823,LEMITAR,NM,PRIMARY,300,538,6855610,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64856,PINEVILLE,MO,PRIMARY,1609,2929,45969820,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77227,HOUSTON,TX,PRIMARY,653,1169,148401980,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
18931,LAHASKA,PA,PRIMARY,261,400,10852299,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93618,DINUBA,CA,PRIMARY,9673,19322,254938092,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49040,COLON,MI,PRIMARY,1484,2644,38842291,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50050,CHURDAN,IA,PRIMARY,330,592,7540289,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31022,DUDLEY,GA,PRIMARY,675,1271,23032195,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93004,VENTURA,CA,PRIMARY,12882,23167,609355820,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33921,BOCA GRANDE,FL,PRIMARY,846,1392,124128680,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33327,FORT LAUDERDALE,FL,PRIMARY,8150,17177,724191841,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
84315,HOOPER,UT,PRIMARY,2989,5926,136607626,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49130,UNION,MI,PRIMARY,904,1590,33750696,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
89135,LAS VEGAS,NV,PRIMARY,10996,19020,768482880,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95605,WEST SACRAMENTO,CA,PRIMARY,5155,9280,153053927,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77388,SPRING,TX,PRIMARY,17956,33840,1035769149,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92393,VICTORVILLE,CA,PRIMARY,1503,2612,51957551,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29518,CADES,SC,PRIMARY,627,1145,15357461,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
25529,JULIAN,WV,PRIMARY,330,640,10754869,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92114,SAN DIEGO,CA,PRIMARY,27373,50254,875844144,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30413,BARTOW,GA,PRIMARY,727,1344,19137594,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44129,CLEVELAND,OH,PRIMARY,15246,24474,474355918,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31082,SANDERSVILLE,GA,PRIMARY,4625,8384,137036852,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48652,RHODES,MI,PRIMARY,791,1437,23753720,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
24527,BLAIRS,VA,PRIMARY,1448,2606,43651777,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21783,SMITHSBURG,MD,PRIMARY,4105,7642,186231945,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
55419,MINNEAPOLIS,MN,PRIMARY,13238,22317,900807593,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27878,SHARPSBURG,NC,PRIMARY,1103,1977,25901168,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46989,UPLAND,IN,PRIMARY,1685,3128,56729502,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10107,NEW YORK,NY,PRIMARY,474,598,102139661,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
55109,SAINT PAUL,MN,PRIMARY,16070,26675,609894829,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2809,BRISTOL,RI,PRIMARY,9965,16829,456496819,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50650,LAMONT,IA,PRIMARY,340,602,8241625,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27959,NAGS HEAD,NC,PRIMARY,1523,2496,44156270,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60033,HARVARD,IL,PRIMARY,6498,11934,219079842,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77830,ANDERSON,TX,PRIMARY,1216,2140,40569745,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65737,REEDS SPRING,MO,PRIMARY,3708,6567,85648448,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
23005,ASHLAND,VA,PRIMARY,7206,12231,311338934,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30003,NORCROSS,GA,PRIMARY,323,525,7721994,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50541,GILMORE CITY,IA,PRIMARY,401,723,10641243,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
91367,WOODLAND HILLS,CA,PRIMARY,18718,31168,1030182882,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33913,FORT MYERS,FL,PRIMARY,6646,12218,341174549,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31757,THOMASVILLE,GA,PRIMARY,4025,7537,140595679,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64748,GOLDEN CITY,MO,PRIMARY,659,1169,14676481,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
72112,NEWPORT,AR,PRIMARY,3774,6715,93621747,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
84651,PAYSON,UT,PRIMARY,8458,17332,315168222,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
73505,LAWTON,OK,PRIMARY,20404,37053,623591583,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27705,DURHAM,NC,PRIMARY,18938,31340,804835237,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
20914,SILVER SPRING,MD,PRIMARY,354,541,13866212,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37036,CHARLOTTE,TN,PRIMARY,2459,4605,79487171,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
11428,QUEENS VILLAGE,NY,PRIMARY,9216,16017,341921071,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
80728,FLEMING,CO,PRIMARY,389,711,10649677,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
22920,AFTON,VA,PRIMARY,1903,3352,75656244,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77381,SPRING,TX,PRIMARY,16411,31122,1672426589,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85911,CIBECUE,AZ,PRIMARY,428,849,7184367,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44035,ELYRIA,OH,PRIMARY,30760,50414,913037894,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
87499,FARMINGTON,NM,PRIMARY,13305,24735,341621613,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
22201,ARLINGTON,VA,PRIMARY,20312,26353,1570573667,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93626,FRIANT,CA,PRIMARY,667,1202,39735058,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61931,HUMBOLDT,IL,PRIMARY,524,968,14578315,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63939,FAIRDEALING,MO,PRIMARY,567,1090,13109575,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
34270,TALLEVAST,FL,PRIMARY,427,666,12690881,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
80524,FORT COLLINS,CO,PRIMARY,14641,24832,555037289,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
20636,HOLLYWOOD,MD,PRIMARY,4560,8431,254490988,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29451,ISLE OF PALMS,SC,PRIMARY,2203,3790,133836057,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47994,WINGATE,IN,PRIMARY,290,524,9709726,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
91763,MONTCLAIR,CA,PRIMARY,14454,27063,453244725,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14810,BATH,NY,PRIMARY,5367,9174,151990420,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77990,TIVOLI,TX,PRIMARY,332,613,9543106,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61281,SHERRARD,IL,PRIMARY,1230,2317,56932197,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33177,MIAMI,FL,PRIMARY,23647,41930,693480552,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33173,MIAMI,FL,PRIMARY,16018,26714,628049188,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75937,CHIRENO,TX,PRIMARY,472,891,12580055,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78711,AUSTIN,TX,PRIMARY,266,396,12410388,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78702,AUSTIN,TX,PRIMARY,9463,14748,243264352,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98206,EVERETT,WA,PRIMARY,1288,1947,49607523,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64483,ROSENDALE,MO,PRIMARY,279,558,9784501,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47108,CAMPBELLSBURG,IN,PRIMARY,1006,1885,26784300,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
62573,WARRENSBURG,IL,PRIMARY,746,1374,27530398,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
26679,MOUNT NEBO,WV,PRIMARY,797,1518,27096101,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
70033,METAIRIE,LA,PRIMARY,254,391,6492783,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12464,PHOENICIA,NY,PRIMARY,520,816,13164275,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
96148,TAHOE VISTA,CA,PRIMARY,387,632,10908505,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
4106,SOUTH PORTLAND,ME,PRIMARY,12850,20593,475989261,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38450,COLLINWOOD,TN,PRIMARY,1069,2055,28218645,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
62292,TILDEN,IL,PRIMARY,407,703,9172253,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61546,MANITO,IL,PRIMARY,2038,3744,68886153,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
22734,REMINGTON,VA,PRIMARY,1402,2573,60250049,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49913,CALUMET,MI,PRIMARY,3231,5571,78206758,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
97526,GRANTS PASS,OR,PRIMARY,13798,24106,339304233,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
1001,AGAWAM,MA,PRIMARY,8596,14021,337735143,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39122,NATCHEZ,MS,PRIMARY,354,597,10888991,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98241,DARRINGTON,WA,PRIMARY,1041,1835,33476575,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
18621,HUNLOCK CREEK,PA,PRIMARY,2431,4390,82057175,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28618,DEEP GAP,NC,PRIMARY,1010,1837,29327282,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
19053,FEASTERVILLE TREVOSE,PA,PRIMARY,14193,24238,649468583,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
79110,AMARILLO,TX,PRIMARY,8483,15253,283911288,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36740,FORKLAND,AL,PRIMARY,526,943,12631738,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15083,SUTERSVILLE,PA,PRIMARY,494,844,14378082,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68739,HARTINGTON,NE,PRIMARY,1410,2596,37707057,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45619,CHESAPEAKE,OH,PRIMARY,3547,6472,110189433,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14219,BUFFALO,NY,PRIMARY,6011,9751,183028157,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
99523,ANCHORAGE,AK,PRIMARY,1199,1856,51216649,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8067,PEDRICKTOWN,NJ,PRIMARY,821,1451,35607626,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
79351,ODONNELL,TX,PRIMARY,573,1076,13006690,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
58107,FARGO,ND,PRIMARY,279,401,8551964,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92865,ORANGE,CA,PRIMARY,8810,15604,408519540,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
80482,WINTER PARK,CO,PRIMARY,1186,1767,42662858,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85006,PHOENIX,AZ,PRIMARY,8660,15463,231696954,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92116,SAN DIEGO,CA,PRIMARY,17446,24400,719960889,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46766,LIBERTY CENTER,IN,PRIMARY,261,473,8706611,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95487,VINEBURG,CA,PRIMARY,276,470,8891097,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
23234,RICHMOND,VA,PRIMARY,18687,31921,562632911,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75778,MURCHISON,TX,PRIMARY,1254,2311,34676291,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
96726,HONAUNAU,HI,PRIMARY,640,1088,14513183,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68862,ORD,NE,PRIMARY,1390,2496,36990100,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
81226,FLORENCE,CO,PRIMARY,2396,4384,69073349,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75224,DALLAS,TX,PRIMARY,12840,23717,327341629,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13808,MORRIS,NY,PRIMARY,790,1411,23193396,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
40068,SMITHFIELD,KY,PRIMARY,1050,1973,42721880,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60443,MATTESON,IL,PRIMARY,10013,16892,398674460,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76630,BRUCEVILLE,TX,PRIMARY,742,1397,29530450,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37410,CHATTANOOGA,TN,PRIMARY,1387,2314,21960081,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
1035,HADLEY,MA,PRIMARY,2617,4327,97134728,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
67954,ROLLA,KS,PRIMARY,339,638,9587901,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
53202,MILWAUKEE,WI,PRIMARY,13057,15593,651034663,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93223,FARMERSVILLE,CA,PRIMARY,3332,6716,79055086,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35149,SYCAMORE,AL,PRIMARY,307,576,7263074,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44643,MAGNOLIA,OH,PRIMARY,1532,2693,45076025,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15148,WILMERDING,PA,PRIMARY,1248,1898,26440710,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
53518,BLUE RIVER,WI,PRIMARY,639,1134,16364196,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35544,BEAVERTON,AL,PRIMARY,281,532,7195412,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48509,BURTON,MI,PRIMARY,4853,8434,137064063,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17845,MILLMONT,PA,PRIMARY,959,1790,21610107,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
51025,HOLSTEIN,IA,PRIMARY,979,1759,27681993,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60952,MELVIN,IL,PRIMARY,301,574,8869339,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12871,SCHUYLERVILLE,NY,PRIMARY,1912,3391,70321403,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
25507,CEREDO,WV,PRIMARY,660,1074,16947203,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17872,SHAMOKIN,PA,PRIMARY,4540,7558,110316191,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
56115,BALATON,MN,PRIMARY,671,1176,19547722,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
56560,MOORHEAD,MN,PRIMARY,16801,28610,578340681,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30417,CLAXTON,GA,PRIMARY,3746,6867,102717818,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68361,GENEVA,NE,PRIMARY,1224,2206,35898742,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60619,CHICAGO,IL,PRIMARY,30282,48410,780108829,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76627,BLUM,TX,PRIMARY,659,1261,22306849,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64446,FAIRFAX,MO,PRIMARY,532,968,13707849,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35565,HALEYVILLE,AL,PRIMARY,5214,9940,139423643,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85637,SONOITA,AZ,PRIMARY,687,1225,26050942,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27622,RALEIGH,NC,PRIMARY,322,505,11320081,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47038,PATRIOT,IN,PRIMARY,508,923,14597846,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
24569,LONG ISLAND,VA,PRIMARY,420,782,12002292,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
4949,LIBERTY,ME,PRIMARY,450,824,11317144,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
17024,ELLIOTTSBURG,PA,PRIMARY,897,1648,32568610,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
35453,COTTONDALE,AL,PRIMARY,4575,8490,158892811,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64016,BUCKNER,MO,PRIMARY,2047,3796,77052694,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48081,SAINT CLAIR SHORES,MI,PRIMARY,11042,18281,405089294,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61334,LOSTANT,IL,PRIMARY,369,647,11198469,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15436,FAIRCHANCE,PA,PRIMARY,1267,2180,33272489,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60507,AURORA,IL,PRIMARY,878,1505,22654746,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45629,FRANKLIN FURNACE,OH,PRIMARY,1270,2369,42009646,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
52064,MILES,IA,PRIMARY,386,738,12309161,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92254,MECCA,CA,PRIMARY,5189,11107,96913687,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
5836,EAST HARDWICK,VT,PRIMARY,486,880,13556320,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33156,MIAMI,FL,PRIMARY,14785,26260,1409543303,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39326,DALEVILLE,MS,PRIMARY,322,571,8463548,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60074,PALATINE,IL,PRIMARY,18681,33175,815369950,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
83832,GENESEE,ID,PRIMARY,688,1314,25534920,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
53144,KENOSHA,WI,PRIMARY,11933,20705,477473327,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61550,MORTON,IL,PRIMARY,8765,15680,439743630,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49322,CORAL,MI,PRIMARY,467,889,13648922,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36863,LANETT,AL,PRIMARY,5246,9401,131928321,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
89407,FALLON,NV,PRIMARY,966,1609,28995773,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61014,CHADWICK,IL,PRIMARY,600,1081,17994066,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
5069,SOUTH RYEGATE,VT,PRIMARY,335,581,9218551,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32332,GRETNA,FL,PRIMARY,954,1735,19600826,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
11432,JAMAICA,NY,PRIMARY,24626,41968,815001669,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38650,MYRTLE,MS,PRIMARY,1498,2838,39922440,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
70596,LAFAYETTE,LA,PRIMARY,554,893,21752695,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
94305,STANFORD,CA,PRIMARY,3657,5084,258000176,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63349,HAWK POINT,MO,PRIMARY,869,1642,30398195,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
41080,PETERSBURG,KY,PRIMARY,866,1565,33353316,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
23417,ONANCOCK,VA,PRIMARY,1730,2899,46157669,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
74864,PRAGUE,OK,PRIMARY,2049,3896,62764134,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
69169,WALLACE,NE,PRIMARY,268,517,7566728,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44651,MECHANICSTOWN,OH,PRIMARY,361,664,8956470,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60403,CREST HILL,IL,PRIMARY,8302,13949,284179527,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12946,LAKE PLACID,NY,PRIMARY,2893,4566,92540183,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46166,PARAGON,IN,PRIMARY,1042,1961,31695699,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63544,GREEN CASTLE,MO,PRIMARY,339,640,7140159,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46733,DECATUR,IN,PRIMARY,8894,15973,274309636,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39342,MARION,MS,PRIMARY,751,1300,23864412,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29108,NEWBERRY,SC,PRIMARY,8671,15490,229507254,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
